"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"6e00603d81d7ebb7","indeed","https://id.indeed.com/viewjob?jk=6e00603d81d7ebb7","https://careers.services.global.ntt/global/en/job/NTT1GLOBALR117437EXTERNALENGLOBAL/Associate-DBA","Associate DBA","NTT DATA","Jakarta, JK, ID","fulltime","2024-07-26","","","","","",False,"","","","","","**Make an impact with NTT DATA**  

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

**Your day at NTT DATA**


The Application Managed Services Engineer (L1) is an entry level engineering role, responsible for providing a support and monitoring managed service for clients' Packaged Application technologies such as ERP, Middleware and other business critical software environments.
  

  

This role proactively identifies, investigates, and resolves Application-based incidents, service requests and alerts. The primary objective of this role is to ensure zero missed service level agreement (SLA) conditions.
  

  

The Application Managed Services Engineer (L1) focuses on first-line support for standard and low complexity incidents and service requests to ensure the smooth operation and optimization of clients' Application infrastructure and services.  

  

This role may also contribute to / support on project work as and when required.**What you'll be doing**

**Key Responsibilities:**

* Monitors client Packaged Application technologies such as ERP, Middleware and other business critical software.
* Identifies problems and errors prior to or when they occur.
* Routinely identifies common incidents and opportunities for avoidance as well as general opportunities for incident reduction.
* Investigates first line incidents assigned and identifies the root cause of incidents and problems.
* Fulfils approved requests following agreed procedures.
* Provides telephonic or chat support to clients when required.
* Executes approved maintenance activities including patching and configuration changes.
* Follows the required handover procedures for shift changes to ensure service continuity.
* Reports and escalates incidents where necessary.
* Ensures the efficient and comprehensive resolutions of incidents and requests.
* Proactively identifies opportunities for work optimization.
* Updates existing knowledge articles or creates new ones.
* Identifies opportunities for work optimization including opportunities for automation of work, request fulfilment, incident resolution, and other general process improvement opportunities.
* May also contribute to / support on project work as and when required.
* May work on implementing and delivering Disaster Recovery functions and tests.
* Performs any other related task as required.

 **Knowledge and Attributes:**

* Ability to communicate and work across different cultures and social groups.
* Ability to plan activities and projects well in advance, and takes into account possible changing circumstances.
* Ability to maintain a positive outlook at work.
* Ability to work well in a pressurized environment.
* Ability to work hard and put in longer hours when it is necessary.
* Ability to apply active listening techniques such as paraphrasing the message to confirm understanding, probing for further relevant information, and refraining from interrupting.
* Ability to adapt to changing circumstances.
* Ability to place clients at the forefront of all interactions, understanding their requirements, and creating a positive client experience throughout the total client journey

 **Academic Qualifications and Certifications:**

* Bachelor's degree or equivalent qualification in Information Technology/Computing (or demonstrated equivalent work experience).
* Certifications relevant to the services provided (certifications carry additional weightage on a candidate’s qualification for the role).

 **Required Experience:**

* Entry-level experience or completion of the relevant intern program.
* Entry-level experience managing platforms including a combination of the following: Windows Server Administration, Linux Server Administration, Virtualization Administration, Server Hardware and Storage Administration.
* Basic knowledge of infrastructure and technology within the supported technical domain (i.e. ERP, Windows, Linux, SQL, Oracle Middleware and Webserver, etc.).

**Workplace type****:**

On-site Working**About NTT DATA**  

NTT DATA is a $30+ billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long-term success. We invest over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure, and connectivity. We are also one of the leading providers of digital and AI infrastructure in the world. NTT DATA is part of NTT Group and headquartered in Tokyo.

**Equal Opportunity Employer**  

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.","https://id.indeed.com/cmp/Ntt-Data","https://us.nttdata.com/en","Plano, TX","10,000+","more than $10B (USD)","NTT DATA Services is a recognized leader in IT and business services including cloud, data and applications.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/dc6d993e004745697561b40c34ccda7d","Yo Honma","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/126bc957beaf5229ed1ba9286d07f378"
"ce2be7fa095e8311","indeed","https://id.indeed.com/viewjob?jk=ce2be7fa095e8311","https://grnh.se/39740dce1us","Senior Backend Engineer","Luno","Jakarta, JK, ID","","2024-07-25","","","","","",True,"","","Internet And Software","","","**About us:**



Luno is the crypto investment app you can rely on, enabling you to buy, store and explore crypto securely. We're committed to putting the power of cryptocurrency in everyone's hands sensibly and responsibly.



Since 2013, we've helped millions of people around the world invest safely in crypto. We do this by cutting through the hype and supporting customers at every step of the way. All products and cryptocurrencies on our platform must first meet stringent legal, risk and technical security standards.



Transparency is key for us. Luno stores all crypto on a 1:1 basis and we have rigorous processes in place so you can be confident your investment is secure. We're available in more than 40 countries around the world and we work closely with respective regulators in all of these markets to be fully compliant, as we believe this is the best way to help everyone, everywhere, invest safely.


### **The role in a nutshell:**



We're building teams to help us succeed in our mission to upgrade the world to a better financial system. You'll be joining a group of highly motivated software engineers who you'll work collaboratively with across our pods.



As a fast-growing company with offices around the world, you'll immediately see how your contributions directly impact both our internal users and client experience. Many of the problems we are solving result in trail blazing solutions which can't be found on Stack Overflow; so we're looking for engineers who flourish working in a complex domain.


### **Your mission will be:**


* Build distributed microservices that are accessed by 10m customers from across the globe.
* Design, build and maintain advanced applications services.
* Collaborate with cross-functional teams to define, design, and ship new features.
* Write testable, maintainable code for robustness and reliability.
* Work on bug fixing and improving application performance.
* Write code that directly affects users, the company and the Bitcoin ecosystem.

### **A little about you:**


* A proven background in computer science in areas such as algorithms, data structures, and software design.
* Extensive programming experience in Backend based technologies. Go(lang) is preferable.
* A continuous improvement mindset.
* BSc/MSc/PhD in computer science or other technical discipline, or equivalent working experience.
* To be friendly, transparent, articulate and driven to succeed.


Don't be put off if you don't tick all of the boxes – they're a guide based on what we'd love to see


**What stack we work on:**


* Kotlin, Swift & Angular
* Go(lang), gRPC
* Kubernetes (EKS), Docker
* CloudFlare, CloudFront, nginx
* MySQL (RDS), Redis (ElastiCache), etc
* Prometheus, Grafana, CloudWatch, Jenkins

### **Life at Luno:**


* Remote but reachable work policy gives you the freedom to choose between working from home or the office.
* Plus the option to buy and sell up to 5 days leave
* Improve body and mind, with excellent private medical insurance
* Access to Learnably and our additional learning platforms for your personal and professional development
* 6 months primary care-giver leave
* Paw-ternity leave for your furry friend
* Annual Inspiration Day in addition to your annual leave which increases based on your length of service!
* A collaborative, friendly work community, with regular social events and virtual cooking, dancing, drawing and house planting classes hosted by our Lunauts
* Free lunch and snacks
* 0 fees up to a certain amount with Luno from the day you start.\\*


* *Offer only available on Luno Instant Buy, not Luno Exchange*


*We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.*

  



#LI-DNI","https://id.indeed.com/cmp/Luno-2","http://www.luno.com","","501 to 1,000","","Luno makes it safe and easy to buy, store and learn about cryptocurrencies like Bitcoin and Ethereum.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9b7bf8929c402b3d081436177c66644e","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b3be4899d9ed536c22fbe4d061e01ece","Marcus Swanepoel","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/339461c8c8e276835386a20da3dbf2a4"
"531c35f0c2525680","indeed","https://id.indeed.com/viewjob?jk=531c35f0c2525680","https://careers.shopee.sg/job-detail/118093","Back End Engineer (Credit) - Sea Labs","Shopee","Jakarta, JK, ID","","2024-07-25","","","","","",False,"","","","","","Department Engineering and Technology
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Engineering and Technology team is at the core of the Shopee platform development. The team is made up of a group of passionate engineers from all over the world, striving to build the best systems with the most suitable technologies. Our engineers do not merely solve problems at hand; We build foundations for a long-lasting future. We don't limit ourselves on what we can or can't do; we take matters into our own hands even if it means drilling down to the bottom layer of the computing platform. Shopee's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience it first-hand if you love technologies as much as we do.


**About the Team:**
The SeaMoney team enables and drives innovation by providing a range of financial products and services, including its mobile wallet, ShopeePay, to both individuals and SMEs. Its mission is to better the lives of individuals and businesses in the region with financial services through technology. SeaMoney is a part of Sea Limited, a leading global consumer internet company. In addition to SeaMoney, Sea’s other core businesses include leading e-commerce platform, Shopee and digital entertainment arm, Garena.  

Join the dynamic and rapidly evolving team at SeaMoney, a leading force in the digital financing landscape, as part of our Credit Business division. This role offers a unique opportunity to be at the forefront of financial innovation, where you will contribute to the growth and development of our SPinjam services and other credit offerings.**Job Description:*** Design and implement backend services with Golang and other programming languages
* Writing high-quality, clean, and maintainable code using engineering best practices (unit testing, source control, continuous integration, automation, design patterns, etc.)
* Analyze requirements, designing, and developing features
* Understand and optimize our products, identifying and fixing problems, improving stability, and user experience
* Design and implement distributed systems that are optimized for performance, scalability, and availability
* Build reusable code and libraries
* Collaborate with fellow developers, product managers, user experience designers, and operation engineers to build products with cutting-edge technologies
 **Requirements:*** Bachelor's degree or above in Computer Science or related fields
* Relevant experience in Web / Backend development
* Proven experience as a Backend Developer with expertise in Golang.
* Passionate about coding and programming, innovation, and solving challenging problems
* Familiar with performance tuning, massive concurrency handling, and caching mechanisms
* In-depth understanding of Data Structures, Database and other computer science fundamentals
* Familiar with Linux development environments
* Hands-on experiences and knowledge on relational databases such as MySQL will be an advantage
* Experience with Docker and Kubernetes is a plus.","https://id.indeed.com/cmp/Shopee","http://www.shopee.sg","Singapore","5,001 to 10,000","Decline to state","","","","",""
"6a1ddcd84e939bae","indeed","https://id.indeed.com/viewjob?jk=6a1ddcd84e939bae","https://www.technosoft.co.id/career/","Technical Support Engineer","PT. Graha Technosoft Informatika","ID","","2024-07-25","","","","","",False,"","","","","","**Core duties and responsibilities include the following (other duties may be assigned):**
* Provide helpdesk services to our customers/project team
* Manage and progress support emails, chat and calls
* Document problems and activity and solution for each case
* Communicate the status of issues to team and customers
* Identify high priority issues and escalate to appropriate team members, including management
* Investigate, test and develop solutions and workarounds to resolve issues/requests
* Perform in-depth analysis of issues to determine causes and solutions
* Gain an understanding of the underlying business, data and processes sufficient to provide expert advice
* Participate in the delivery of changes within an agile development environment in collaboration with business analysts, developers, QA and team
* Working in 3 different shifts including weekend based on schedule arrangement from Manager

  


**Requirements:**
* Candidate must possess at least Bachelor’s Degree from reputable university majoring Computer Science/Information Technology or equivalent
* At least 3 years working experience as Support Engineer
* Understanding of functional customizations and configurations of Microsoft Dynamics 365
* Proficiency in writing SQL queries, SQL Reporting Service (SSRS)
* Excellent skill and passion with troubleshooting
* Proficiency in C#, ASP.Net and JavaScript
* Proficiency in Mobile Development is an advantage
* Strong verbal and written communication
* Strong support desk experience including call logging and SLA compliance
* Excellent skills in Web application, with strong emphasis on relational database structures
* Good network infrastructure knowledge is an advantage
* Willing overtime to finish work task

  


**What’s on Offer?**
* Attractive salary and benefits
* Customer-focused culture
* Talented and collaborative co-workers who will support you and help you grow
* Personal development opportunities
* A great place to grow with career advancement","https://id.indeed.com/cmp/Pt.-Graha-Technosoft-Informatika","https://www.technosoft.co.id","Jakarta","51 to 200","","","","","",""
"e7f1dd35332dffad","indeed","https://id.indeed.com/viewjob?jk=e7f1dd35332dffad","https://www.technosoft.co.id/career/","Machine Learning Engineer – Intellegent Automotive Retail and Mobility","PT. Graha Technosoft Informatika","ID","","2024-07-25","","","","","",False,"","","","","","**Description:**
We are seeking passionate candidates for a machine learning/ deep learning software engineering role who will join as a machine learning research engineer helping the team build intelligent automotive retail and mobility solutions.

**Responsibilities:**
* As a Machine Learning Engineer, you will contribute to state-of-the-art machine learning infrastructure and relevant software (e.g. supervised learning, reinforcement learning, data management, and evaluation at unparalleled scale).
* Implement cutting-edge deep learning models accelerating model training performance for intelligent automotive retail and mobility system applications.
* Apply the latest advances in deep learning and machine learning to personalize car owners experience.
* Manipulate high-volume, high-dimensionality, structured data from automotive retail transactions to come up with predictions and recommendations that addresses the challenges of the automotive industry.
* Work in a multidisciplinary team and collaborate with other teams across our R&D and Delivery team.

  


**Requirements:**
* Bachelor’s Degree in Computer Science/Electrical Engineering, Math, or related field.
* Minimum 5 strong years of software engineering practices and experiences in data science, machine learning, generative AI.
* Strong Machine Learning background with deep understanding of different types of machine learning algorithms (e.g., CNN, RNN, LSTM and Reinforcement Learning). Experience of training deep-learning models in an end-to-end fashion.
* Project experience working with Azure Machine Learning, Azure Open AI or other modern deep learning frameworks.
* Proficient in Python is a minimum. Additional knowledge of C++ / C# is a plus.
* Working knowledge of statistics (e.g., Monte Carlo, hypothesis testing, confidence intervals, maximum likelihood, bootstrap, Bayesian inference)
* Working knowledge in machine learning algorithms: logistic regression, random forest, gradient boosted trees, neural networks, k-means, and more!
* Excellent verbal and written communication skills

  


**What’s on Offer?**
* Attractive salary and benefits
* Customer-focused culture
* Talented and collaborative co-workers who will support you and help you grow
* Personal development opportunities
* A great place to grow with career advancement","https://id.indeed.com/cmp/Pt.-Graha-Technosoft-Informatika","https://www.technosoft.co.id","Jakarta","51 to 200","","","","","",""
"a953545fc0257832","indeed","https://id.indeed.com/viewjob?jk=a953545fc0257832","https://www.technosoft.co.id/career/","Network Engineer & Technical","PT. Graha Technosoft Informatika","ID","","2024-07-25","","","","","",False,"","","","","","**Responsibilities:**
* Help user with hardware and software issue
* Laptop repair and maintenance
* Network maintenance
* Developing source code and customization of dynamics Microsoft software
* Maintain SQL database

  


**Requirements:**
* Having deep understanding about Data Communication Network, IP NETWORK, Network Function Virtualization, Network application and OSI Layer.
* Familiar with Mikrotik Routing and Familiar with Mikrotik Script
* Having official and valid MTCNA/MTCRE certification is preferred
* Preferred have understanding about Network on Virtualization (VMware / HyperV)
* Understand hardware and software installation OS/Backup/reset notebook or Repair notebook
* Proficiency in Web development experience with .NET C#, JavaScript, SQL
* Familiar with source code repository tools (e.g. TFS, GIT)
* Understanding and proficient with SQL Database server is plus point

  


**What’s on Offer?**
* Attractive salary and benefits
* Customer-focused culture
* Talented and collaborative co-workers who will support you and help you grow
* Personal development opportunities
* A great place to grow with career advancement","https://id.indeed.com/cmp/Pt.-Graha-Technosoft-Informatika","https://www.technosoft.co.id","Jakarta","51 to 200","","","","","",""
"30cf715e072fdc5e","indeed","https://id.indeed.com/viewjob?jk=30cf715e072fdc5e","https://apply.mottmac.com/job/Kab-OKU-Timur-Construction-Management-Engineer-32382/799938602/","Construction Management Engineer","Mott MacDonald","Ogan Komering Ulu Timur, SS, ID","fulltime, contract","2024-07-25","","","","","",False,"","","Consulting And Business Services","","","Construction Management Engineer


**Country:** Indonesia
**Position Location:** Belitang, Ogan Komering Ulu Timur, South Sumatra,
**Contract Type:** Contract
**Work Pattern:** Full Time
**Sector:** International Development
**Discipline:** International development
**Job Ref:** 3669
**Recruiter Contact:** Shailesh Chougule
**Job Description:**
* To carry out overall management and coordination for the construction management and supervision team of the consultant in cooperation with Team Leader;
* To review the existing reports, design documents and design drawings for overall irrigation facilities to be newly constructed or improved;
* To check the control points and bench marks used for previous surveying and, if needed to evaluate the accuracy of existing topographic maps for design adjustment;
* To make sure to review and revise existing design documents, calculation and drawings and propose to adjust the design when necessary;
* To execute the construction supervision of civil works of main system of Lempuing Irrigation Scheme including the following items:
	+ To assist the Employer/ the Engineer to confirm and mutually agree on the work responsibility, method of supervision, document/letter form, procedure for approval, drawing submission and approval flow, and so on;
* To attend the regular meeting, to check and confirm the work method, work performance, work progress, status of equipment and materials, work schedule and safety control as well as problems to be solved;
* To check the work plan, construction method, construction time schedule, construction equipment schedule, manning schedule and safety control plan proposed by the contractor;
* To check the quality control method for both construction site and laboratory (equipment and method) proposed by the contractor;
* To check and finalize the controlled point and bench marks for construction set by the contractor;
* To check the setting out lines and levels prepared by the contractor;
* To check the construction drawings, construction/ shop drawings, design, documents and calculations prepared and submitted by the contractor;
* To check the construction materials proposed by the contractor including proposed borrow areas;
* To supervise the laboratory testing and data preparation carried out by the contractor;
* To inspect the quarry sites, borrow areas, stock pile areas and factory supplying and/ or fabricating the materials for construction;
* To supervise the field test and the factory test and to determine the appropriate equipment and methods for quality control with project staff of government
* To inspect the construction method, equipment use, work performance and quality of site works comparing with the technical specification throughout the construction period with project staff of government;
* To survey and measure the work output performed by the contractor from a viewpoint of quality and progress;
* To control the total work quantities and cost in the Bill of Quantities (BoQ) contracted through the Mutual Check;
+ To inspect the safety control method and facilities applied by the contractor;

* To analyze and settle the contractor's claim in coordination with the Employer/ the Engineer;
* To check the as-built drawings prepared by the contractor;
* To keep proper records necessary for preparation of the completion report;
* To conduct final inspection of all completed works executed by the contractor with project staff of government and recommend to issue the completion certificate; and
* To check and certify the payment to contractors regularly;
* To prepare the completion report for respective parts including keeping proper records; and
* To prepare required technical report in the TOR.
**Candidate Specification:**
* Education: University graduate in irrigation or civil engineering
* Significant years working experience in planning, design, and construction supervision of irrigation, dam or other water resources development projects.

It would be preferable if the candidate also has the following specifications:
* Indonesian Project: At least 1 year work experience of professional A engineer in Indonesian irrigation project.
* Indonesian Language: Technical meeting level. (DGWR Irrigasi will have job interview).

**Equality, diversity and inclusion**
We put equality, diversity and inclusion at the heart of our business, seeking to promote fair employment procedures and practices to ensure equal opportunities for all. We encourage individual expression in our workplace and are committed to creating an inclusive environment where everyone feels they have the opportunity to contribute.
**Agile working**
At Mott MacDonald, we believe it makes business sense for you and your manager to choose how you can work most effectively to meet your client, team and personal commitments. We embrace agility, flexibility and trust.","https://id.indeed.com/cmp/Mott-Macdonald","http://www.mottmac.com/careers","10 Fleet Place
London
EC4M 7RB
United Kingdom","10,000+","$1B to $5B (USD)","We’re a global engineering, management and development consultancy focused on guiding our clients through many of the planet’s most intricate challenges.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b33c3e842f483e5f1ee744757e84c0b7","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/aaff6918bd90e8ee9487735a75c23a41","James Harris","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/afc60c5ce774e50f561cbaffc097fe39"
"125f92701fa252da","indeed","https://id.indeed.com/viewjob?jk=125f92701fa252da","https://www.karir.com/opportunities/1386127","STAFF FRONT END DEVELOPMENT","PT Raharja Sinergi Komunikasi","Bandung, JB, ID","","2024-07-25","","","","","",True,"","","","","","**Informasi Lowongan**

**Tipe Pekerjaan** **Remote/On-site** **Fungsi Pekerjaan**
TI, Systems Engineer, TI, Programmer

**Jenjang Karir**
Pemula / Staf, Staf Senior

**Job Deskripsi*** Membuat beberapa tools monitoring untuk keperluan back office & front end untuk tools transaction
* Mengembangkan beberapa tools existing dengan frame work lama agar menjadi compitable dengan frame work baru (Minimal Laravel)
* Membangun sistem baru dengan konsep framework bar
* Membantu team untuk proses troubleshoot database
* Trouble shoot frontend aplikasi
 **Persyaratan**

**Tingkat Pendidikan**
S1, D3

**Jurusan Pendidikan**
Teknik Informatika

**Minimal Pengalaman*** 
**Deskripsi Persyaratan*** Memahami Data Base
* HTML (HTML5)
* CSS (Bootstrap)
* Javascript (Jquery, AJAX)
* Menguasai PHP Laravel
* Diutamakan berpengalaman membuat aplikasi dengan menggunakan Bahasa Pemograman diatas.
 **Skill yang Dibutuhkan**

**Lokasi**

**Kota**
Bandung**Alamat**
Jl. Muara No. 36 **Tentang Perusahaan**

**PT Raharja Sinergi Komunikasi** **Industri**
Komputer / TI**Benefit****Deskripsi Perusahaan**
Beroperasi sejak didirikan tahun 1992 dan berawal dari sebuah perusahaan yang berstatus Persekutuan Komanditer dengan nama CV. Raharja dan kemudian berkembang menjadi Perusahaan Terbatas dengan nama PT RAHARJA SINERGI KOMUNIKASI. Bergerak di bidang jasa teknologi informasi dan komunikasi, PT RAHARJA SINERGI KOMUNIKASI kian berkembang semakin besar dan tetap kokoh ditengah ketatnya persaingan dunia usaha teknologi informasi serta fluktuasi ekonomi di Indonesia. Lebih dari 1 (satu) dekade perusahaan kami terus melayani mitra dan klien yang tersebar di Pulau Sumatera, Jawa, Kalimantan, dan Bali dengan dedikasi yang tinggi dan berpedoman pada visi dan misi. Raharja memberikan layanan yang mudah, murah cepat dan tepat untuk kebutuhan mitra usaha. PT RAHARJA SINERGI KOMUNIKASI hadir dengan motto “Online-Solution”.","https://id.indeed.com/cmp/PT-Raharja-Sinergi-Komunikasi","","","","","","","","",""
"df82dee5013ad59a","indeed","https://id.indeed.com/viewjob?jk=df82dee5013ad59a","https://jobs.lever.co/kumo/d38a934b-9808-4b96-850b-8d55d627cefe?lever-source=Indeed","Product Designer","KuMo","Jakarta, JK, ID","parttime","2024-07-24","","","","","",False,"","","","","","Come and change the world of AI with the Kumo team!  

Companies spend millions of dollars to store terabytes of data in data lakehouses, but only leverage a fraction of it for predictive tasks. This is because traditional machine learning is slow and time consuming, taking months to perform feature engineering, build training pipelines, and achieve acceptable performance.  

At Kumo, we are building a machine learning platform for data lakehouses, enabling data scientists to train powerful Graph Neural Net models directly on their relational data, with only a few lines of declarative syntax known as Predictive Query Language. The Kumo platform enables users to build models a dozen times faster, and achieve better model accuracy than traditional approaches. **Role Overview:**
We are seeking a skilled **Part-Time Product Designer** with a background in designing technical web applications in the SaaS industry. The ideal candidate will bring expertise in enterprise and developer tools, with proficiency in Figma and a robust portfolio showcasing strong UI/UX design capabilities.
### **Responsibilities**

* Collaborate closely with the product manager, engineers, and developers (including offshore teams) to translate requirements and user needs into design concepts and solutions.
* Provide guidance and support to developers to ensure design integrity and usability standards are maintained throughout implementation.
* Conduct user research, usability testing, and gather feedback to iterate on designs and improve user satisfaction.
* Create and maintain design systems, UI kits, and style guides to ensure consistency across all products and platforms.
* Stay updated on industry trends and best practices in UX/UI design, and propose innovative ideas to enhance our product offerings.

### **Your Foundation:**

* **7-10 years of experience designing for technical products.**
* **SaaS Expertise:** Demonstrated proficiency in designing for Software as a Service (SaaS) applications, understanding scalability, multi-tenancy, and integration challenges.
* **Technical Acumen:** Strong background in technical web application design, including enterprise-level applications and developer tools, ensuring alignment with complex functionalities and workflows.
* **Problem-Solving Ability:** Proven track record of solving intricate design challenges while balancing user experience enhancements with technical feasibility and performance considerations.
* **Innovation and Adaptability:** History of introducing innovative design solutions and adapting to evolving industry trends and best practices in SaaS design.
* **Collaboration and Leadership:** Skilled in collaborating with cross-functional teams and providing leadership in design strategy and mentorship, contributing to business-aligned design decisions.
* **Portfolio Showcase:** Comprehensive portfolio demonstrating successful projects in technical SaaS product design, showcasing improvements in usability and impactful design solutions within the SaaS domain.
* Excellent spoken and written English skills. Ability to commit 10-15 hours per week and at least 4 hours a day overlapping with the Pacific time zone.


-
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.","https://id.indeed.com/cmp/Kumo","","","","","","","","",""
"97d3d19993a82175","indeed","https://id.indeed.com/viewjob?jk=97d3d19993a82175","https://careers.chaos.com/o/customer-support-engineer1?source=Indeed","Customer Support Engineer (m/f/d) - (Night Shift)","Chaos","Jakarta, JK, ID","fulltime","2024-07-24","","","","","",False,"","","","","","Chaos is the world’s largest 3D visualization software company, and for over 20 years has empowered artists, designers, and architects to visualize anything they can imagine. Chaos offers intuitive and powerful workflows for creatives across the entire design spectrum, including architecture, engineering, construction, product design, manufacturing, and media and entertainment. In 2022 Chaos merged with Enscape and acquired Cylindo. For more information, visit chaos.com, enscape3d.com, and cylindo.com

  

The Cylindo platform gives retailers and brands access to best-in-class 3D visual content with a single click. No more product visualization pains, no more expensive photo shoots and labour-intensive content management. The Cylindo Platform automates visualization of any product, from any angle and in any variation. We integrate seamlessly with any digital environment and our powerful analytics provide unique insights that help drive better business decisions.

  


As a **Customer Support Engineer** at Cylindo, you will play a crucial role in supporting our APAC customer’s projects, Cylindo Viewer implementations, and support requests. You will work closely with our customers and internal teams to ensure seamless creation of Cylindo assets and solving any tickets that we receive. You will be responsible for ensuring that our customers receive the highest level of service and support. You will provide our customers this support during the hours of 1 am -9am CEST.

 **Key Responsibilities:**


* Production and Project Management:
	+ Assist with customer’s asset creation projects ensuring deadlines are met.
	+ QA customer’s asset feedback to minimize issues before the production team begins their working day.
* Cylindo Viewer Implementations:
	+ Participate in the guidance and configuration of Cylindo Viewer for customers.
	+ Assist customers in optimizing the visual representation of their products using the Cylindo Viewer.
	+ Troubleshoot and resolve any technical issues related to Cylindo Viewer implementations and Content API
* Support and Troubleshooting:
	+ Respond to and resolve support tickets and technical inquiries from customers in a timely and efficient manner.
	+ Diagnose and troubleshoot technical issues, providing solutions or escalating when necessary.
	+ Document issues and resolutions to build a knowledge base for future reference.
* Client Communication:
	+ Communicate effectively with customers to gather requirements, provide updates, and offer technical guidance.
	+ Build strong relationships with customers to ensure a positive and productive partnership.
* Collaboration and Continuous Improvement:
	+ Collaborate with cross-functional teams to improve product offerings, documentation, and enhance the overall customer experience.
	+ Continuously stay updated on industry trends, Cylindo Product offering, and best practices in integration and product data management.

* Bachelor's degree in Computer Science, Information Technology, or a related field.
* Proven experience in customer support, 3D modeling, or software development.
* Support our customer during 1-9am CEST
* Knowledge of API integration and front-end development.
* Strong problem-solving skills and the ability to work well under pressure.
* Resourceful and can work independently.
* Excellent communication and customer service skills.
* Self-motivated and able to work independently or in a team.

 **Nice to have:**


* Knowledge of e-commerce and retail industry is a plus.
* Familiarity with 3D visualization tools and technologies is a plus.

 **What we offer:**


* Competitive compensation with benefits, and great company culture
* A chance to work with very smart people who are passionate about changing the world
* Aggressively growing global product company working with the largest retailers and brands in the world
* A flexible, supportive work environment that values work-life balance
* Opportunities for professional growth and career advancement
* A chance to tap into the experience and knowledge of an academy award and Emmy® winning software company

 **Working at Chaos**

  


We’re a dedicated team of talented people supporting some of the largest furniture brands in the world and changing the e-commerce world one product page at a time. We consider ourselves the best at what we do. You only get there by attracting great talent, and we expect you to be of the same caliber. We offer a creative, informal work environment with attractive perks and competitive salaries.

  

Learn more about us at https://www.chaos.com/ and http://cylindo.com/about



If you have the enthusiasm, and you think this could be the job for you, don’t hesitate to tell us about it – you may be the one we are looking for.

  

Chaos is committed to workforce diversity and creating an inclusive working environment. We are an equal opportunity employer and welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation, or religious belief.","https://id.indeed.com/cmp/Chaos","","","","","","","","",""
